ID,count,nodeID
672,1,S5
674,1,S5
675,1,S5
684,1,S5
696,1,S5
697,1,S5
699,1,S5
702,1,S5
703,2,S5
705,2,S5
706,1,S5
707,1,S5
710,1,S5
717,1,S5
727,1,S5
731,1,S5
733,1,S5
736,1,S5
737,1,S5
740,1,S5
741,1,S5
742,1,S5
746,1,S5
747,2,S5
757,2,S5
768,1,S5
770,1,S5
772,1,S5
775,1,S5
778,1,S5
779,1,S5
780,1,S5
787,1,S5
789,1,S5
791,1,S5
793,1,S5
794,1,S5
796,1,S5
800,2,S5
804,1,S5
809,2,S5
811,1,S5
815,1,S5
821,1,S5
825,3,S5
828,1,S5
829,1,S5
832,1,S5
838,1,S5
842,3,S5
843,1,S5
846,2,S5
851,1,S5
853,1,S5
854,1,S5
856,1,S5
857,1,S5
861,2,S5
865,2,S5
868,1,S5
871,1,S5
877,1,S5
878,1,S5
881,1,S5
883,1,S5
886,1,S5
890,1,S5
892,1,S5
894,1,S5
895,1,S5
896,1,S5
897,1,S5
898,1,S5
902,2,S5
904,1,S5
905,1,S5
908,1,S5
910,1,S5
915,1,S5
917,1,S5
918,1,S5
919,1,S5
922,1,S5
927,1,S5
928,1,S5
930,2,S5
931,2,S5
932,1,S5
933,1,S5
935,1,S5
936,1,S5
938,2,S5
939,1,S5
941,1,S5
949,1,S5
950,1,S5
954,1,S5
957,1,S5
958,2,S5
962,1,S5
966,1,S5
969,1,S5
972,1,S5
976,1,S5
978,1,S5
979,1,S5
982,1,S5
985,1,S5
986,1,S5
988,1,S5
990,1,S5
992,1,S5
993,1,S5
994,1,S5
995,1,S5
998,2,S5
999,1,S5
